case_id,canonical_oracle,max_budget_oracle,gain,s10_a0,s10_a6,s10_a11,s10_a15,s10_a23,s10_a39,s15_a0,s15_a6,s15_a11,s15_a15,s15_a23,s15_a39,s20_a0,s20_a6,s20_a11,s20_a15,s20_a23,s20_a39,s25_a0,s25_a6,s25_a11,s25_a15,s25_a23,s25_a39,s30_a0,s30_a6,s30_a11,s30_a15,s30_a23,s30_a39
TCGA_HT_7692_19960724_18,0.8788075178224238,0.8788075178224238,0.0,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238,0.8788075178224238
TCGA_HT_7693_19950520_14,0.9723177723177723,0.9726004922067268,0.00028271988895456346,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9723177723177723,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268,0.9726004922067268
TCGA_HT_7694_19950404_14,0.9752529182879377,0.9752529182879377,0.0,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377,0.9752529182879377
TCGA_HT_7855_19951020_11,0.9477512640823206,0.9484169334756315,0.0006656693933109192,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9477512640823206,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315,0.9484169334756315
TCGA_HT_7856_19950831_20,0.9651517873181247,0.9651517873181247,0.0,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247,0.9651517873181247
TCGA_HT_7860_19960513_15,0.928157072735386,0.928157072735386,0.0,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386,0.928157072735386
TCGA_HT_7874_19950902_10,0.9295302013422819,0.9346417330124052,0.005111531670123237,0.9295302013422819,0.9336030899393047,0.9336030899393047,0.9336030899393047,0.9346417330124052,0.9346417330124052,0.9295302013422819,0.9336030899393047,0.9336030899393047,0.9336030899393047,0.9346417330124052,0.9346417330124052,0.9295302013422819,0.9336030899393047,0.9336030899393047,0.9336030899393047,0.9346417330124052,0.9346417330124052,0.9295302013422819,0.9336030899393047,0.9336030899393047,0.9336030899393047,0.9346417330124052,0.9346417330124052,0.9295302013422819,0.9336030899393047,0.9336030899393047,0.9336030899393047,0.9346417330124052,0.9346417330124052
TCGA_HT_7877_19980917_23,0.8997744118594908,0.9012658227848102,0.0014914109253193475,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.8997744118594908,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102,0.9012658227848102
TCGA_HT_7879_19981009_13,0.9001965494649486,0.9034103410341034,0.0032137915691548002,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9001965494649486,0.9006564551422319,0.9006564551422319,0.9006564551422319,0.9006564551422319,0.9006564551422319,0.9006564551422319,0.9034103410341034,0.9034103410341034,0.9034103410341034,0.9034103410341034,0.9034103410341034,0.9034103410341034
TCGA_HT_7881_19981015_31,0.9221772379667117,0.9221772379667117,0.0,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117,0.9221772379667117
TCGA_HT_7882_19970125_19,0.8237770358542604,0.8237770358542604,0.0,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604,0.8237770358542604
TCGA_HT_7884_19980913_9,0.9572829131652661,0.957960027567195,0.0006771144019288577,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.957960027567195,0.957960027567195,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.957960027567195,0.957960027567195,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.957960027567195,0.957960027567195,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.957960027567195,0.957960027567195,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.9572829131652661,0.957960027567195,0.957960027567195
TCGA_HT_8018_19970411_9,0.9299363057324841,0.9403600086749079,0.010423702942423785,0.9299363057324841,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9299501192799826,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9299501192799826,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9299501192799826,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9299501192799826,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079,0.9403600086749079
TCGA_HT_8105_19980826_21,0.969413186315233,0.969413186315233,0.0,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233,0.969413186315233
TCGA_HT_8106_19970727_15,0.858236631175978,0.858236631175978,0.0,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978,0.858236631175978
TCGA_HT_8107_19980708_11,0.9379001280409731,0.9379001280409731,0.0,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731,0.9379001280409731
TCGA_HT_8111_19980330_16,0.9227178423236515,0.9227178423236515,0.0,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515,0.9227178423236515
TCGA_HT_8113_19930809_17,0.8900499772830531,0.8910300527643955,0.0009800754813423795,0.8900499772830531,0.8900499772830531,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8900499772830531,0.8900499772830531,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8900499772830531,0.8900499772830531,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8900499772830531,0.8900499772830531,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8900499772830531,0.8900499772830531,0.8910300527643955,0.8910300527643955,0.8910300527643955,0.8910300527643955
TCGA_HT_8114_19981030_14,0.9733474228014559,0.979611190137506,0.006263767336050052,0.9733474228014559,0.9752894831085114,0.979611190137506,0.979611190137506,0.979611190137506,0.979611190137506,0.9733474228014559,0.9752894831085114,0.979611190137506,0.979611190137506,0.979611190137506,0.979611190137506,0.9733474228014559,0.9752894831085114,0.979611190137506,0.979611190137506,0.979611190137506,0.979611190137506,0.9733474228014559,0.9752894831085114,0.979611190137506,0.979611190137506,0.979611190137506,0.979611190137506,0.9733474228014559,0.9752894831085114,0.979611190137506,0.979611190137506,0.979611190137506,0.979611190137506
TCGA_HT_8563_19981209_11,0.9548153885876581,0.9548153885876581,0.0,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581,0.9548153885876581
TCGA_HT_A5RC_19990831_20,0.7992270531400966,0.7992270531400966,0.0,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966,0.7992270531400966
TCGA_HT_A616_19991226_17,0.7889908256880734,0.7889908256880734,0.0,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734,0.7889908256880734
TCGA_HT_A61A_20000127_35,0.0,0.95,0.95,0.0,0.9010253191044152,0.9010253191044152,0.9010253191044152,0.9010253191044152,0.9010253191044152,0.9491259084659203,0.9491259084659203,0.9491259084659203,0.9491259084659203,0.9491259084659203,0.9491259084659203,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
TCGA_HT_A61B_19991127_42,0.9595738013162018,0.9626225490196079,0.0030487477034060184,0.9595738013162018,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9595738013162018,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9595738013162018,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9595738013162018,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9595738013162018,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079,0.9626225490196079
