case_id,candidate_count,selected_index,oracle_index,seed_count,any_seed_in_gt,union_gt_recall,max_candidate_recall,min_centroid_distance_radii,selected_dice,selected_precision,selected_recall,selected_boundary_f1_2px,selected_assd_px,selected_hd95_px,oracle_dice,oracle_precision,oracle_recall,oracle_boundary_f1_2px,oracle_assd_px,oracle_hd95_px,boundary_gradient_median,boundary_gradient_p25,weak_boundary_fraction,normal_gradient_abs_median,normal_gradient_sign_consistency,ring_intensity_distance_iqr,gt_compactness,selection_regret,failure_class
TCGA_DU_A5TR_19970726_19,331,31,151,20,1,0.968476357267951,0.968476357267951,0.027507616811737544,0.0,0.0,0.0,0.0,71.81507603257266,134.04625060049116,0.8916261256598695,0.8456705281759277,0.9428633975481612,0.6242738749903183,1.7903866347047972,10.207798138565703,0.014804052451823837,0.010220027279625093,0.2731829573934837,0.013023121376909304,0.9649122807017544,0.635282138843295,0.3642125828245154,0.8916261256598695,S
TCGA_DU_A5TS_19970726_16,466,187,216,20,1,0.8448149056141211,0.8448149056141211,0.11626390041300694,0.8601292807041673,0.9796365914786967,0.7666094631037019,0.6356475175311525,1.2264018415490046,9.704047873279684,0.9025667888947093,0.9687939274669666,0.8448149056141211,0.7031449757095372,0.5505735668507236,4.0,0.03060105720541318,0.020039878362995887,0.05921052631578947,0.0277962252946846,0.9835526315789473,0.7105477271928345,0.5620172989777361,0.04243750819054204,C
TCGA_DU_A5TT_19980318_49,518,499,0,20,0,0.0,0.0,1.2637309811425965,0.0,0.0,0.0,0.0,52.05630437203361,86.02325267042627,0.0,0.0,0.0,0.0,93.19333705888559,111.13594441772682,0.0382490991383688,0.027005392674429467,0.5511363636363636,0.03537775142324686,0.9715909090909091,0.4065683054206932,0.5026382221556326,0.0,L
TCGA_DU_A5TU_19980312_16,593,257,227,20,1,0.9861190612478534,0.9861190612478534,0.1756255801834467,0.872237339881861,0.813343235548954,0.9403262736119061,0.5157526254375729,2.862668688892278,15.288842911260522,0.8730444045003661,0.8162579360139425,0.9383228391528334,0.5190391596508843,2.8201218504821615,15.112856036011822,0.02003338010345468,0.014675062717460156,0.17654028436018956,0.018059589168109944,0.9798578199052133,0.36168381068517635,0.4978106454259462,0.0008070646185051045,C
TCGA_DU_A5TW_19980228_23,586,218,497,20,1,0.9937064508878399,0.9937064508878399,0.003973831714415188,0.9411097242709634,0.9502749770852429,0.932119577433131,0.8170878138591671,0.6419079708854183,2.23606797749979,0.9523368810735771,0.9811680572109654,0.9251517194875253,0.8628664817749604,0.527703221171929,2.1770509831248424,0.06713408184630287,0.04785691424074216,0.09018987341772151,0.06037288676244493,0.9762658227848101,0.5402486723433616,0.5670390569929641,0.011227156802613658,C
TCGA_DU_A5TY_19970709_25,521,194,510,20,1,0.9856244384546271,0.9856244384546271,0.09251348059082891,0.34737009375496586,0.211003861003861,0.9820305480682839,0.2434973879571075,24.8861569062198,83.12423771872831,0.8958147818343722,0.8879082082965578,0.903863432165319,0.8961961822488506,0.46102832629783586,2.23606797749979,0.0334086937628206,0.019707251867273484,0.22650602409638554,0.02733153032402585,0.946987951807229,0.6306513825047947,0.33608156703619757,0.5484446880794064,S
TCGA_EZ_7264_20010816_19,514,55,55,20,1,0.984548825710754,0.984548825710754,0.031923197962361434,0.9511084117825691,0.9349253731343283,0.9678615574783683,0.9252910940941992,0.4028281658209772,2.0,0.9511084117825691,0.9349253731343283,0.9678615574783683,0.9252910940941992,0.4028281658209772,2.0,0.06706824224185098,0.04992477500529457,0.07987220447284345,0.06280479364416959,0.987220447284345,1.1521039661531312,0.8248767760974032,0.0,C
TCGA_FG_5962_20000626_28,396,160,97,20,1,0.993900481540931,0.993900481540931,0.014340852405211333,0.9584522676815731,0.947038545910373,0.9701444622792937,0.9044584812577803,0.4943462837619433,2.23606797749979,0.9598335733717395,0.9569240587109126,0.9627608346709471,0.8984348984348984,0.4876100064189895,2.23606797749979,0.041537039859744385,0.02571268111403381,0.12447257383966245,0.037808614496243884,0.959915611814346,0.9909164342607143,0.7088138427111224,0.0013813056901663678,C
TCGA_FG_5964_20010511_14,481,118,118,20,1,0.9963976945244957,0.9963976945244957,0.0042919033362909705,0.9596832253419726,0.9589928057553957,0.9603746397694525,0.9466778003101516,0.42104631892651556,2.0,0.9596832253419726,0.9589928057553957,0.9603746397694525,0.9466778003101516,0.42104631892651556,2.0,0.047026610735133104,0.0331227244095445,0.0648854961832061,0.044182984466118805,0.9427480916030534,1.3437695014619047,1.0481414826464786,0.0,C
TCGA_FG_6688_20020215_27,591,105,232,20,1,0.9650993698497334,0.9650993698497334,0.09823924956561964,0.9141685882654369,0.9695652173913043,0.864760058167717,0.7782073813708261,0.7548582964160614,3.0,0.9147524247064829,0.9660377358490566,0.868637905962191,0.7815501032535705,0.7526106688095056,3.0,0.04939305453317597,0.032532616343774426,0.13636363636363635,0.04446901957897717,0.9568181818181818,0.8575603450469872,0.5455016955100059,0.0005838364410459818,C
TCGA_FG_6689_20020326_30,472,69,69,20,1,0.9896551724137931,0.9896551724137931,0.021286870568612854,0.9591674925668979,0.9377906976744186,0.9815415821501015,0.7998384164815189,0.9793135203744862,5.561762944667118,0.9591674925668979,0.9377906976744186,0.9815415821501015,0.7998384164815189,0.9793135203744862,5.561762944667118,0.05886527875494347,0.037577382481020674,0.04208416833667335,0.053512019962588954,0.9438877755511023,0.9778178112878323,1.0154601309442963,0.0,C
TCGA_FG_6690_20020226_32,417,137,169,20,1,0.9972677595628415,0.9972677595628415,0.022403887783753063,0.9536363636363636,0.9519056261343013,0.9553734061930783,0.9859883277106062,0.2838166830427114,1.0,0.9547511312217195,0.9487410071942446,0.9608378870673953,0.9896897305871327,0.2806923032655842,1.0,0.053309145328924064,0.03766955614650662,0.05536332179930796,0.04636989436196399,0.9930795847750865,1.1496783808974946,0.674745705636443,0.0011147675853558914,C
TCGA_FG_6691_20020405_26,517,24,72,20,1,1.0,1.0,0.004758472518241928,0.9126416739319965,0.8414790996784566,0.9969523809523809,0.6681614349775784,1.4059619735511288,7.0,0.968609865470852,0.9504950495049505,0.9874285714285714,0.9155095674668087,0.36650016303777044,2.23606797749979,0.05671830687104899,0.03010587107138068,0.12990196078431374,0.04879068177270426,0.9044117647058824,1.162672054686848,0.8084188526292703,0.05596819153885557,C
TCGA_FG_6692_20020606_19,445,47,49,20,1,0.9916452442159382,0.9916452442159382,0.0789016964515052,0.9085853319429962,0.9894019682059046,0.839974293059126,0.6990014265335236,0.7802562072065095,3.605551275463989,0.9176005273566249,0.9418132611637348,0.8946015424164524,0.7401977587343441,0.8586450358348294,4.0,0.028225588601050504,0.02220434865351595,0.153125,0.025866810717260876,0.98125,0.9541924544832222,0.7734374698759993,0.009015195413628718,C
TCGA_FG_7634_20000128_23,567,41,86,20,1,0.9705236751332706,0.9705236751332706,0.008756970940011405,0.9518404410572402,0.9855607790463399,0.9203512072750079,0.9123595505617977,0.5612383857025123,2.0,0.9518872509314757,0.9845844504021448,0.9212919410473502,0.9080348499515972,0.5601797499270966,2.165247584249837,0.04360553495535377,0.034577228097838,0.11691022964509394,0.0396497495652543,0.9686847599164927,0.9539618814878282,0.6957318730761188,4.680987423555383e-05,C
TCGA_FG_7637_20000922_21,505,210,122,20,1,0.978939450921399,0.978939450921399,0.042434076662854786,0.8788826349801959,0.9859681945743686,0.7927792403159082,0.7220099251292516,1.7436176100405167,13.980073525436746,0.955824790307549,0.9475240206947524,0.9642722828130876,0.8846692081262365,0.5069316565011415,2.8884776310850278,0.05068194658835576,0.01958513842747052,0.26732673267326734,0.047349873983208696,0.9851485148514851,0.8772591662893252,0.7505217641915846,0.07694215532735305,C
TCGA_FG_7643_20021104_26,451,44,348,20,1,1.0,1.0,0.025870046724143166,0.9360902255639098,0.9034833091436865,0.9711388455538221,0.8661518993879607,0.46042483104882803,2.23606797749979,0.9516380655226209,0.9516380655226209,0.9516380655226209,0.9695599971749417,0.33347400069680805,1.4142135623730951,0.04800400827767902,0.0395456656482363,0.020134228187919462,0.04490564609920888,0.9966442953020134,0.8753125301636813,0.7455267308806981,0.015547839958711118,C
TCGA_FG_8189_20030516_25,526,97,133,20,1,0.978604177279674,0.978604177279674,0.0165364738860849,0.9315135866224026,0.9004040884240552,0.9648497198166073,0.7373182328239418,0.564125615162646,2.9227922061357776,0.9395161290322581,0.9296758104738154,0.9495669893020886,0.8408500843125183,0.5279342457713982,2.8284271247461903,0.03173402740443679,0.02065391399833047,0.1168091168091168,0.02672731428650109,0.9843304843304843,0.7900967346459535,0.4004478131830919,0.00800254240985554,C
TCGA_FG_A4MT_20020212_16,543,87,157,20,1,0.9907359752959342,0.9907359752959342,0.027011050854416813,0.9563486798460926,0.9871268145713503,0.9274318064848173,0.8455596852224829,0.5774887717812466,2.23606797749979,0.9582893347412883,0.983739837398374,0.9341224909933094,0.8652777638731767,0.5670002000231007,2.23606797749979,0.05368425468595241,0.035876268146142816,0.1141732283464567,0.047847427295262576,0.9783464566929134,0.7776878966848153,0.768973863180147,0.0019406548951956815,C
TCGA_FG_A4MU_20030903_16,493,36,264,20,1,0.9833522512296633,0.9833522512296633,0.029919169914501442,0.9535806512565346,0.9524408656265727,0.9547231681170387,0.8018570422885376,0.6052497584548783,2.8284271247461903,0.9547758034511514,0.9715404699738903,0.9385798965821668,0.7942826863765438,0.6220697849371959,2.8284271247461903,0.03832463006295044,0.026496372959177047,0.0498046875,0.03365189649387934,0.93359375,0.9313643102253639,0.38158077137131846,0.0011951521946168553,C
TCGA_FG_A60K_20040224_47,409,202,204,20,1,0.9157392686804452,0.9157392686804452,0.022846492236822554,0.7868852459016393,1.0,0.6486486486486487,0.6271653543307086,0.9684314891696401,3.6314289929716637,0.8160291438979964,0.9552238805970149,0.712241653418124,0.7255180244110133,0.8061667157982024,3.0,0.08800052564179782,0.05951715296044204,0.010638297872340425,0.08357292813329414,0.9893617021276596,1.4939486642567814,0.9338666252862217,0.029143897996357082,C
TCGA_HT_7473_19970826_16,528,205,78,20,1,0.9533506108848575,0.9533506108848575,0.12516217033387225,0.8708150152181264,0.8014316837846249,0.9533506108848575,0.42922940778884144,2.067079046457051,10.0,0.8711261642675698,0.8027465667915106,0.9522399111440207,0.42970197002862437,2.0093102235563354,9.848857801796104,0.04244653782308265,0.027593115158275842,0.11911357340720222,0.038812057723818905,0.9445983379501385,0.8523038241058051,0.5151707462207582,0.0003111490494434044,C
TCGA_HT_7475_19970918_24,528,183,180,20,1,0.9996637525218561,0.9996637525218561,0.025182217385874638,0.9224515322076298,0.8620689655172413,0.991930060524546,0.6518385013449118,0.7710248885523702,3.605551275463989,0.9504916920990166,0.9586183310533516,0.9425016812373908,0.8430034129692833,0.4735037974027236,2.23606797749979,0.04087589590271912,0.031242691089458503,0.12244897959183673,0.03834382827199386,1.0,0.6837072542661451,0.6329046420277711,0.028040159891386862,C
TCGA_HT_7602_19951103_9,392,271,231,20,1,0.9953632148377125,0.9953632148377125,0.06432623633482569,0.8907249466950959,0.9226946438431806,0.8608964451313755,0.8068476071736836,1.074514189724935,5.830951894845301,0.8908523908523909,0.8987939171473519,0.8830499742400825,0.7939610289495843,1.0837956675290805,6.0,0.05081701768883295,0.03699453037819458,0.03382663847780127,0.04754547010510407,0.9915433403805497,1.4508587537397164,0.43793675241429864,0.00012744415729493141,C
TCGA_HT_7605_19950916_27,552,105,49,20,1,0.9838978345363687,0.9838978345363687,0.006225878131101967,0.9431113507684011,0.9166666666666666,0.9711271515824542,0.8641557814154852,0.50148423471202,2.23606797749979,0.9509911894273128,0.943200436919716,0.9589117157134925,0.8995317234413736,0.4109977989815717,2.0,0.054102513181045295,0.03657624708308645,0.22404371584699453,0.049451248404663584,0.994535519125683,0.9817302348264828,0.6908224253366492,0.00787983865891162,C
TCGA_HT_7608_19940304_19,526,138,134,20,1,0.9683083511777302,0.9683083511777302,0.056189551886168754,0.8702629543696829,0.7932675361297145,0.9638115631691648,0.7206329254904457,1.6241607466551644,10.63014581273465,0.9112570983186727,0.9491997216423104,0.8762312633832976,0.7408100999473962,0.8019650220793182,4.288539740695354,0.027900109245378245,0.018400528090495524,0.21188630490956073,0.024770096532660595,0.975452196382429,0.7418374607236284,0.3878176245798895,0.040994143948989814,C
TCGA_HT_7616_19940813_19,510,20,20,20,1,0.7982479426599416,0.619591186620653,0.12219707953466949,0.7448831587429492,0.9479081214109926,0.6134855322537829,0.40707407640506005,3.37125403317513,14.78960650512914,0.7448831587429492,0.9479081214109926,0.6134855322537829,0.40707407640506005,3.37125403317513,14.78960650512914,0.04741234488107031,0.03162966227699586,0.136,0.04289894096816857,0.9,1.0779194790075022,0.7634960420684082,0.0,C
TCGA_HT_7680_19970202_6,592,92,76,20,1,1.0,1.0,0.14993175117575525,0.2770425269101818,0.16079475624743958,1.0,0.08017817371937638,18.23121497732561,36.6742416417845,0.8092566619915849,0.9001560062402496,0.7350318471337579,0.6815080374696426,1.0937966170051125,6.367768224739609,0.044019079752962535,0.028453692211114823,0.330188679245283,0.0374045663672552,0.7028301886792453,0.30703319201015955,0.9120378080864303,0.5322141350814031,S
TCGA_HT_7684_19950816_17,509,20,138,20,1,0.9887096774193549,0.9887096774193549,0.03133316553909014,0.9501471351912757,0.918814864412454,0.9836917562724015,0.7246298328369271,1.370540941512884,6.332412212046361,0.9704407022572554,0.9700931232091691,0.9707885304659498,0.8717686972708439,0.4813963576329544,2.0,0.0598952931376713,0.0321269249722438,0.05789473684210526,0.05702939857855087,0.9368421052631579,1.069102398521236,0.8693754714852644,0.020293567065979734,C
TCGA_HT_7686_19950629_13,429,168,197,20,1,0.9991638795986622,0.9991638795986622,0.013406505069647134,0.9320158102766798,0.883808095952024,0.9857859531772575,0.7598806740304764,0.6708602538910511,3.2066050216979254,0.9560092612081666,0.9626960576515473,0.9494147157190636,0.9176408543552781,0.3832984142405539,2.0,0.06279379028149523,0.04614957745418889,0.012195121951219513,0.060625188179119174,0.9902439024390244,2.0306455301959208,0.7294221774258014,0.02399345093148686,C
TCGA_HT_7690_19960312_16,500,98,77,20,1,0.9982098903557843,0.9982098903557843,0.0030313956437566865,0.9709397960302665,0.9520430107526882,0.9906019243678675,0.8950923740538781,0.36596820378259626,1.4142135623730951,0.9798702751062403,0.9794321484462329,0.9803087939136272,0.9848103488644346,0.2567254148249348,1.0,0.05994924393023355,0.04765269619148209,0.005504587155963303,0.05712581365249127,0.9853211009174312,1.3792434401285305,0.770358165645589,0.008930479075973774,C
TCGA_HT_7692_19960724_18,486,259,288,20,1,0.8515901060070671,0.8138987043580683,0.07539425977031354,0.8306010928961749,0.9886178861788618,0.7161366313309776,0.7347976039208567,0.8227801355272439,3.137936011143117,0.8788075178224238,0.9769452449567724,0.7985865724381626,0.845778087927425,0.567726974190179,2.23606797749979,0.08307401408427126,0.062446764272422045,0.015625,0.07596959452694607,1.0,1.149721340729095,0.6720111269579375,0.048206424926248936,C
TCGA_HT_7693_19950520_14,510,135,80,20,1,0.9938650306748467,0.9938650306748467,0.010522355251475669,0.9718032786885246,0.987012987012987,0.9570552147239264,0.9751319756190677,0.3926117234131981,2.0,0.9723177723177723,0.9867021276595744,0.9583467872134324,0.972602016576044,0.39755932925112375,2.0,0.11265640942186375,0.05706301856999096,0.03926701570680628,0.10479266033188116,0.9581151832460733,1.5597784560873462,1.0895005680876644,0.0005144936292477142,C
TCGA_HT_7694_19950404_14,603,296,183,20,1,0.9798783341132429,0.9798783341132429,0.006047591332242338,0.974502487562189,0.971331163799783,0.9776945874278584,0.9094716857010812,0.37253147712236195,2.0,0.9752529182879377,0.9731324739866439,0.9773826236156605,0.9128613099973482,0.3714988781131836,2.0,0.05769690689141929,0.036144935942771544,0.08530183727034121,0.05281355088548544,0.984251968503937,0.560185432004424,0.5668301473214543,0.000750430725748652,C
TCGA_HT_7855_19951020_11,480,203,203,20,1,0.9687610933617323,0.9687610933617323,0.03734091710412069,0.9477512640823206,0.947331087072176,0.9481718139865105,0.7089630062751291,0.6882290142163424,3.1622776601683795,0.9477512640823206,0.947331087072176,0.9481718139865105,0.7089630062751291,0.6882290142163424,3.1622776601683795,0.04964683226634854,0.03247627583402825,0.0578125,0.045292722436694674,0.9859375,0.9792583025526708,0.6957373850619847,0.0,C
TCGA_HT_7856_19950831_20,516,220,61,20,1,0.9972885032537961,0.9972885032537961,0.012040163002412957,0.9592321915998944,0.935107296137339,0.9846348517715112,0.8452336919631426,0.48325767801155367,2.8284271247461903,0.9651517873181247,0.9591217422349161,0.9712581344902386,0.8891957197100449,0.4397604768025305,2.23606797749979,0.06541028081623629,0.04484385987754314,0.031209362808842653,0.0619467258210237,0.9752925877763329,1.2431349029113212,0.48652866828077374,0.005919595718230308,C
TCGA_HT_7860_19960513_15,425,325,324,20,1,0.998262380538662,0.998262380538662,0.09567862058408183,0.9250985545335085,0.9328621908127208,0.9174630755864466,0.8430194161933694,0.6690686379047003,3.1622776601683795,0.928157072735386,0.9541284403669725,0.9035621198957429,0.8750406556950497,0.658400492478072,4.0,0.02598052586005423,0.016328682151278605,0.11070110701107011,0.023401441962811655,0.996309963099631,1.12522233039874,0.8055186331654797,0.0030585182018774137,C
TCGA_HT_7874_19950902_10,520,44,477,20,1,0.9872944693572496,0.9872944693572496,0.07004264809212793,0.929159802306425,0.9106566200215285,0.9484304932735426,0.8388983961475702,0.6579022676436763,3.605551275463989,0.9295302013422819,0.9274553571428571,0.9316143497757847,0.8102463974193002,0.6444869275652866,3.0,0.04703702657990194,0.028683381368653463,0.04046242774566474,0.043072877609262664,0.9460500963391136,1.4598643887143992,0.5131165735476687,0.00037039903585689427,C
TCGA_HT_7877_19980917_23,485,42,42,20,1,0.9718875502008032,0.9718875502008032,0.12135315098695779,0.8997744118594908,0.867619639527657,0.9344042838018741,0.6854899243605289,0.7436191213712857,4.0,0.8997744118594908,0.867619639527657,0.9344042838018741,0.6854899243605289,0.7436191213712857,4.0,0.03425696622920174,0.024987262633897184,0.03353658536585366,0.030365226562357447,0.9908536585365854,0.9523929258821126,0.7066189054102727,0.0,C
TCGA_HT_7879_19981009_13,474,212,211,20,1,0.995417048579285,0.995417048579285,0.011242549496450841,0.8764422068386826,0.8081237911025145,0.9573785517873511,0.7126924834054447,1.7918292086793575,10.168406345972626,0.9001965494649486,0.8598247809762203,0.9445462878093492,0.7999033484196537,1.0850619089966085,7.0710678118654755,0.02867974390768293,0.020044141616053737,0.24017467248908297,0.026137324612192585,0.9497816593886463,0.5555115972131287,0.5321240598600088,0.02375434262626608,C
TCGA_HT_7881_19981015_31,453,166,60,20,1,0.9857015192135835,0.9857015192135835,0.10344889471854263,0.5279041916167665,0.3606020942408377,0.9848078641644326,0.3446021099464087,9.37110871760999,31.058814224493805,0.9221772379667117,0.9284420289855072,0.9159964253798034,0.834501347708895,0.7367055568015298,4.123105625617661,0.04660158650141407,0.03196940399269095,0.13257575757575757,0.04320813706920648,0.9886363636363636,0.7228971814318338,0.7949442431714605,0.3942730463499452,S
TCGA_HT_7882_19970125_19,531,126,81,20,1,0.8366523493427047,0.7555642327215931,0.2845249440678036,0.8078103207810321,0.8700615893044915,0.7538721853442666,0.4882130928120968,6.607621373549663,36.127236172382446,0.8237770358542604,0.9310910582444627,0.7386437589483275,0.5788493250094761,6.40641724840957,37.66691883345253,0.04260351557565073,0.026700645076608836,0.1702493551160791,0.03708749528073525,0.8770421324161651,0.4722308636746666,0.2899940390597353,0.015966715073228332,C
TCGA_HT_7884_19980913_9,385,107,213,20,1,1.0,1.0,0.046069510678653,0.9474041398031897,0.9184210526315789,0.9782761037140855,0.9443677414115162,0.3938369894808135,2.0,0.9572829131652661,0.9566130160951715,0.9579537491240364,0.984441470770337,0.2951184586794146,1.1863961030678882,0.05355021272275662,0.0371851480026123,0.02531645569620253,0.05001317625205104,0.9810126582278481,1.5821096332091575,0.7368594208860606,0.009878773362076432,C
TCGA_HT_8018_19970411_9,499,135,449,20,1,0.9943330427201394,0.9943330427201394,0.04105122811608639,0.9196316450397656,0.8844605475040258,0.9577157802964255,0.718063969773956,0.7567502454326057,4.0,0.9299363057324841,0.9371403275785746,0.9228421970357454,0.8282224995542877,0.6039955758881972,2.153444185374858,0.043346078752526884,0.02865252778383472,0.11685393258426967,0.04004753957993995,0.9797752808988764,0.9162601104321415,0.5849211547223053,0.010304660692718515,C
TCGA_HT_8105_19980826_21,512,230,23,20,1,0.9862204724409449,0.9862204724409449,0.03329532649779803,0.9619500594530321,0.9445417396380619,0.9800121138703816,0.7611788316477346,1.037636385451273,5.1991703663323605,0.969413186315233,0.9670031640801567,0.9718352513628105,0.8427641107183731,0.5483393803881829,3.0,0.058997457694991234,0.03715516631703841,0.05222734254992319,0.05156167026553761,0.9539170506912442,0.6967050550710872,0.780875376728708,0.007463126862200853,C
TCGA_HT_8106_19970727_15,494,78,354,20,1,0.9911764705882353,0.9911764705882353,0.09318655062781087,0.8191674733785091,0.7159052453468697,0.9572398190045249,0.5604114621601763,3.742747324675767,25.028974066629896,0.858236631175978,0.9106372175679106,0.8115384615384615,0.496845694799659,2.724410257115087,12.165525060596439,0.02566297681554817,0.017981421870284477,0.18541409147095178,0.02218756255442203,0.969097651421508,0.6221574522497846,0.3437003917939166,0.03906915779746889,C
TCGA_HT_8107_19980708_11,382,178,65,20,1,0.9968193384223919,0.9968193384223919,0.06918693204799974,0.898533724340176,0.8335146898803046,0.9745547073791349,0.717948717948718,0.8636247577163354,4.47213595499958,0.9379001280409731,0.9439432989690721,0.9319338422391857,0.8914276832206419,0.5539196040183552,3.0,0.02974810908150627,0.02273204448289811,0.04748603351955307,0.02752389095417266,0.9860335195530726,1.0165631258203536,0.6377303268906974,0.03936640370079714,C
TCGA_HT_8111_19980330_16,455,305,327,20,1,0.9723320158102767,0.9723320158102767,0.020064172575828064,0.8994565217391305,0.9993961352657005,0.8176877470355731,0.5809301550258377,1.0907494337820232,4.123105625617661,0.9227178423236515,0.9710698689956332,0.8789525691699605,0.7066550159258111,0.8205180561332314,3.0,0.07161717931446665,0.05605015413061097,0.0,0.06368255772700131,0.9903846153846154,1.7518933499459857,1.0724546349912396,0.023261320584521017,C
TCGA_HT_8113_19930809_17,601,170,341,20,1,1.0,1.0,0.04447771381196895,0.7268947873361049,0.5715363339200402,0.9982433025911287,0.2191780821917808,2.066668331375586,9.219544457292887,0.8900499772830531,0.9218823529411765,0.8603425559947299,0.7387783697476253,0.9593440126115926,5.0,0.06701347203141568,0.05042082712129786,0.06422018348623854,0.06081379794659764,0.9831804281345565,0.9894866612286642,0.27089823326762724,0.16315518994694822,S
TCGA_HT_8114_19981030_14,426,9,246,20,1,0.9955534753100866,0.9955534753100866,0.0015363032591532608,0.9723414401525989,0.9910085054678007,0.9543646150245729,0.9610608920234429,0.37755272067770773,1.4142135623730951,0.9733474228014559,0.9766729500471254,0.9700444652468991,0.9468469674655241,0.37490394221540113,1.4142135623730951,0.08226296882440089,0.056576016855131986,0.00631578947368421,0.07761906624749829,0.9957894736842106,1.5387215914180374,0.947957447128509,0.0010059826488569845,C
TCGA_HT_8563_19981209_11,407,123,20,19,1,0.991166077738516,0.991166077738516,0.032490978538769456,0.9533876719307183,0.9622107969151671,0.9447248864209995,0.8756380946415709,0.6765898590661668,3.605551275463989,0.9548153885876581,0.9772727272727273,0.93336698637052,0.8628628301979148,0.6911232344776588,4.0,0.07116857066928133,0.0510499076114561,0.013084112149532711,0.0673103211009923,0.994392523364486,1.4359500474836266,0.6931939236757088,0.0014277166569398592,C
TCGA_HT_A5RC_19990831_20,444,183,181,20,1,0.9969604863221885,0.9969604863221885,0.2623490341433655,0.7561450044208665,0.6378281622911695,0.9283543204515848,0.4178043230944255,6.444054578282876,28.979260906898546,0.7992270531400966,0.7200557103064067,0.8979591836734694,0.5005188792208829,4.457144400201598,22.360679774997898,0.036935725588459214,0.022396634737299637,0.08207343412526998,0.03173439945442551,0.9157667386609071,1.0745601085910303,0.5567165190224609,0.04308204871923005,C
TCGA_HT_A616_19991226_17,313,9,22,20,1,0.7392241379310345,0.7392241379310345,0.13787798615826027,0.7785402370555209,0.9244444444444444,0.6724137931034483,0.6978349038519744,0.7936876632546778,4.230687180969119,0.7889908256880734,0.8752462245567958,0.7182112068965517,0.6485022910591888,0.6711409363237306,3.0,0.025651818908628707,0.01946971833175911,0.04310344827586207,0.02432238241046125,0.9741379310344828,1.294976685184205,0.7883715474662906,0.010450588632552549,C
TCGA_HT_A61A_20000127_35,378,133,0,20,0,0.0,0.0,0.8615018796431271,0.0,0.0,0.0,0.0,85.29204660942872,117.16632752700164,0.0,0.0,0.0,0.0,82.98863780954919,114.73543156764369,0.03148912167821649,0.022426475294062873,0.10909090909090909,0.029188958328437292,0.95,0.7281391934168225,0.6738955655662946,0.0,L
TCGA_HT_A61B_19991127_42,320,31,18,20,1,0.9777640518838789,0.9777640518838789,0.03021287771107566,0.9595738013162018,0.9739185750636132,0.9456454601605929,0.9310060353436672,0.35244361933726165,2.0,0.9595738013162018,0.9739185750636132,0.9456454601605929,0.9310060353436672,0.35244361933726165,2.0,0.04031619176104029,0.030723645609280203,0.04895104895104895,0.03839148818590561,1.0,1.0586046253375312,0.9288236862964852,0.0,C
